"block_number","min"
11820296,1.397e+11
11820297,1.16e+11
11820298,1.2e+11
11820299,1.2e+11
11820300,1.73e+11
11820301,1.521e+11
11820302,121160990720
11820303,1.2e+11
11820304,118000001459
11820305,1.2e+11
11820306,117000001459
11820307,116000001459
11820308,1.175e+11
11820309,117200001460
11820310,1.22e+11
11820311,1.23e+11
11820312,1e+09
11820313,1.276e+11
11820314,1.2e+11
11820315,2.38e+11
11820316,1.464e+11
11820317,1.3e+11
11820318,1.25e+11
11820319,1.5e+11
11820320,1.22e+11
11820321,1e+09
11820322,1e+09
11820323,2.28e+11
11820324,1.78e+11
11820325,1e+09
11820326,1.27e+11
11820327,1.22e+11
11820328,1.3e+11
11820329,1.22e+11
11820330,1.22e+11
11820331,1.2e+11
11820332,1.2e+11
11820333,1e+09
11820334,1.3e+11
11820335,120000000001
11820336,1.2e+11
11820337,119000001459
11820338,128738266549
11820339,1.23e+11
11820340,1.2566e+11
11820341,1.2566e+11
11820342,1.50792e+11
11820343,1.26e+11
11820344,126512650000
11820345,1.23e+11
11820346,1.21e+11
11820347,1.18e+11
11820348,1.2566e+11
11820349,1.3566e+11
11820350,1.2566e+11
11820351,117000001459
11820352,1.3e+11
11820353,1.15e+11
11820354,117000001459
11820355,209828450000
11820356,1.51e+11
11820357,3.01e+10
11820358,1.26e+11
11820359,1.2566e+11
11820360,1e+09
11820361,1.16e+11
11820362,1.2566e+11
11820363,1.2e+11
11820364,1.16e+11
11820365,1.40014e+11
11820366,1.16e+11
11820367,1e+09
11820368,1.2566e+11
11820369,1e+09
11820370,119000001459
11820371,1.11e+11
11820372,1.2566e+11
11820373,1.17e+11
11820374,1.15e+11
11820375,1.2566e+11
11820376,1.15e+11
11820377,1.71e+11
11820378,1.375e+11
11820379,1.43e+11
11820380,1.26e+11
11820381,1.25e+11
11820382,1.24e+11
11820383,1e+09
11820384,1.21e+11
11820385,1.38e+11
11820386,1.2566e+11
11820387,1.15e+11
11820388,1.11e+11
11820389,1.2566e+11
11820390,110000001347
11820391,110000001347
11820392,110000001347
11820393,110000001123
11820394,1.1e+11
11820395,1.1e+11
11820396,1.11e+11
11820397,1.1e+11
11820398,1.1e+11
11820399,111000001459
11820400,1.1e+11
11820401,1.76e+11
11820402,1.62e+11
11820403,1.57e+11
11820404,141309800000
11820405,1.36e+11
11820406,1e+09
11820407,1.75e+11
11820408,144000001459
11820409,131000001459
11820410,1.58e+11
11820411,1e+09
11820412,141000001459
11820413,171261900000
11820414,140915109298
11820415,137000001459
11820416,1.81e+11
11820417,1.75e+11
11820418,1.6e+11
11820419,1.44e+11
11820420,1.75e+11
11820421,1.5e+11
11820422,1e+09
11820423,1.41e+11
11820424,1.85e+11
11820425,1e+09
11820426,1.6e+11
11820427,1.5096e+11
11820428,1.43e+11
11820429,1.551e+11
11820430,1.5096e+11
11820431,1.5096e+11
11820432,1e+09
11820433,1.37e+11
11820434,1.36e+11
11820435,1.79e+11
11820436,1e+09
11820437,1.61e+11
11820438,1.8e+11
11820439,179000001459
11820440,1e+09
11820441,1.53e+11
11820442,1.53e+11
11820443,1.521e+11
11820444,1.5096e+11
11820445,1.4e+11
11820446,133200001750
11820447,1.58e+11
11820448,1.35e+11
11820449,1.3e+11
11820450,1.3e+11
11820451,1.2955e+11
11820452,1.265e+11
11820453,1.23e+11
11820454,1.227e+11
11820455,122100001604
11820456,1e+09
11820457,1.6e+11
11820458,128000001459
11820459,1.265e+11
11820460,1.22e+11
11820461,1.22e+11
11820462,1.411e+11
11820463,146871509106
11820464,1.342e+11
11820465,1.21e+11
11820466,1.56e+11
11820467,1e+09
11820468,1.3e+11
11820469,1.6e+11
11820470,1.36e+11
11820471,1.3e+11
11820472,1.26e+11
11820473,1.3e+11
11820474,120000001123
11820475,1.2e+11
11820476,1.2e+11
11820477,125000001459
11820479,1.72e+11
11820480,1.3e+11
11820481,1.3e+11
11820482,1.3e+11
11820483,121000001459
11820484,1.87e+11
11820485,1.8e+11
11820486,1.64e+11
11820487,1.625e+11
11820488,1.57e+11
11820489,1.43e+11
11820490,141401754251
11820491,137360594796
11820492,1.32e+11
11820493,1.3e+11
11820494,1e+09
11820495,1.3e+11
11820496,155000000013
11820497,1.5e+11
11820498,1.592e+11
11820499,1.5e+11
11820500,1.5e+11
11820501,1.4e+11
11820502,1.3e+11
11820503,1.5e+11
11820504,1.43e+11
11820505,1.281e+11
11820506,1.26e+11
11820507,1.23e+11
11820508,121128080090
11820509,120403183790
11820510,1.2e+11
11820511,1.2e+11
11820512,1.2e+11
11820513,1.18e+11
11820514,1.16e+11
11820515,124000001459
11820516,1.43e+11
11820517,1.463e+11
11820518,1.3e+11
11820519,1.235e+11
11820521,1e+09
11820522,3.01e+10
11820523,127000001459
11820524,1.16e+11
11820525,1.15e+11
11820526,111000001459
11820527,111000001459
11820528,1e+09
11820529,1.1e+11
11820530,1.1e+11
11820531,1.1e+11
11820532,1.38e+11
11820533,1.2e+11
11820534,1.085e+11
11820535,106000001123
11820536,1.79e+11
11820537,1.55e+11
11820538,1.498e+11
11820539,1.4e+11
11820540,139700001605
11820541,134200001717
11820542,1e+09
11820543,1.221e+11
11820544,122000001561
11820545,1.221e+11
11820546,1.23e+11
11820547,122000001561
11820548,127000001459
11820549,1.221e+11
11820550,122000001561
11820551,121000001459
11820552,1e+09
11820553,1.62e+11
11820554,1.37e+11
11820555,1.25e+11
11820556,1.25e+11
11820557,118000001347
11820558,1.25e+11
11820559,1.18e+11
11820560,1.37e+11
11820561,1.34e+11
11820562,1.3e+11
11820563,1.25e+11
11820564,119000001459
11820565,126661234611
11820566,118000001459
11820567,1.14e+11
11820568,1e+09
11820569,1.25e+11
11820570,1.32e+11
11820571,1.25e+11
11820573,1.5305e+11
11820574,1.32e+11
11820575,1.5625e+11
11820576,1.44375e+11
11820577,1.69e+11
11820578,1.6e+11
11820579,1e+09
11820580,1.41625e+11
11820581,1.7e+11
11820582,1.575e+11
11820583,1.4e+11
11820584,1.375e+11
11820585,1.53e+11
11820586,1.66e+11
11820587,1.45e+11
11820588,1.44375e+11
11820589,1.66e+11
11820590,1.44375e+11
11820591,1.87e+11
11820592,1.69e+11
11820593,1.69e+11
11820594,1.65e+11
11820595,1e+09
11820596,1.52e+11
11820597,1.52e+11
11820598,1.74e+11
11820599,1.71e+11
11820600,1.69e+11
11820601,1.65e+11
11820602,1.694e+11
11820603,1.65e+11
11820604,1e+09
11820605,1.5651e+11
11820606,1.45e+11
11820607,1e+09
11820608,1.65e+11
11820609,1.65e+11
11820610,1.44e+11
11820611,1.66e+11
11820612,143700000012
11820613,1.4e+11
11820614,1.375e+11
11820615,1.375e+11
11820616,1e+09
11820617,1e+09
11820618,1.5e+11
11820619,1.375e+11
11820620,1.37e+11
11820621,1.32e+11
11820622,1.3e+11
11820623,1.2875e+11
11820624,1.65e+11
11820625,1.452e+11
11820626,1.2875e+11
11820627,1.26e+11
11820628,1.44e+11
11820629,1.25e+11
11820630,1.5125e+11
11820631,1e+09
11820632,1.2511e+11
11820633,1.25e+11
11820634,1.37e+11
11820635,1.5e+11
11820636,1.5e+11
11820637,1.38e+11
11820638,1.37e+11
11820639,1.37e+11
11820640,150700000233
11820641,1e+09
11820642,1.5e+11
11820643,1.74e+11
11820644,1e+09
11820645,1.5565e+11
11820646,1.507e+11
11820647,1.507e+11
11820648,1.41625e+11
11820649,138000001459
11820650,1.375e+11
11820651,1.37e+11
11820652,1.6e+11
11820653,1.37e+11
11820654,1.7e+11
11820655,149600000233
11820656,1e+09
11820657,1.3e+11
11820658,1.66e+11
11820659,1.77e+11
11820660,1.583e+11
11820661,1.5e+11
11820662,1.5e+11
11820663,1.661e+11
11820664,1.66e+11
11820666,1.84e+11
11820667,175000001459
11820668,1e+09
11820669,1.65e+11
11820670,1.815e+11
11820671,1.66e+11
11820672,1e+09
11820673,1.51e+11
11820674,1.507e+11
11820675,3.01e+10
11820676,1.815e+11
11820677,1.65e+11
11820678,3e+10
11820679,1.465e+11
11820680,1.815e+11
11820681,1.6e+11
11820682,1.36e+11
11820683,151000001459
11820684,1.35e+11
11820685,1.28e+11
11820686,1.25e+11
11820687,1.25e+11
11820688,1.22e+11
11820689,1.87e+11
11820690,1.65e+11
11820691,1.65e+11
11820692,1.52e+11
11820693,1e+09
11820694,1.52e+11
11820695,1.3e+11
11820696,1e+09
11820697,1.57e+11
11820698,129000001459
11820699,1.81e+11
11820700,160600001604
11820701,1e+09
11820702,1.672e+11
11820703,1.639e+11
11820704,1.639e+11
11820705,160600001605
11820706,147000001459
11820707,1.673e+11
11820708,144000001459
11820709,125200000001
11820710,1.573e+11
11820711,1.52e+11
11820712,1e+09
11820713,1.573e+11
11820714,1.23e+11
11820715,1.22e+11
11820716,1.21e+11
11820717,1.7735e+11
11820718,1.74e+11
11820719,1.94767e+11
11820720,178000001459
11820721,1.721e+11
11820722,1.81e+11
11820723,1.73e+11
11820724,1e+09
11820725,157300001235
11820726,1.92e+11
11820727,176660001765
11820728,1.83e+11
11820729,1.73e+11
11820730,2.16e+11
11820731,179520000279
11820732,1.73e+11
11820733,172000001561
11820734,1.7e+11
11820735,160600001605
11820736,157300001235
11820737,1.57e+11
11820738,1.55e+11
11820739,1.496e+11
11820741,1.48e+11
11820742,1.9e+11
11820743,1.72e+11
11820744,1.785e+11
11820745,1.73e+11
11820746,1e+09
11820747,1.4e+11
11820748,127738349315
11820749,124000001459
11820750,1.88e+11
11820751,1.815e+11
11820752,2.04e+11
11820753,2e+11
11820754,1.892e+11
11820755,1.87e+11
11820756,1.87e+11
11820757,1.7716e+11
11820758,2.002e+11
11820759,1.75e+11
11820760,1.71e+11
11820761,1.606e+11
11820762,1.5e+11
11820763,1.24e+11
11820764,121000001459
11820765,1.75e+11
11820766,176000001459
11820767,1e+09
11820769,1.2e+11
11820770,185493001853
11820771,1.6e+11
11820772,1.93e+11
11820773,176000001459
11820774,1.35e+11
11820775,119000001459
11820776,116125772105
11820777,1.15e+11
11820778,1.17e+11
11820779,1.9e+11
11820780,1.15e+11
11820781,1.76e+11
11820782,1.71e+11
11820783,1.43e+11
11820784,1e+09
11820785,1.76e+11
11820786,1e+09
11820787,1e+09
11820788,1.31e+11
11820789,1.7e+11
11820790,1.7e+11
11820791,1.232e+11
11820792,1.15e+11
11820793,113000001459
11820794,1.12e+11
11820795,1.096e+11
11820796,106999316480
11820797,106000001123
11820798,1.58125e+11
11820799,1.43e+11
11820800,1e+09
11820801,169046430577
11820802,1.845e+11
11820803,1.815e+11
11820804,1.69e+11
11820805,1.845e+11
11820806,1.81e+11
11820807,1e+09
11820808,1.61e+11
11820809,1.7871e+11
11820810,1.62e+11
11820811,1.64e+11
11820812,1.61e+11
11820813,1.58125e+11
11820814,1.5375e+11
11820815,171000000730
11820816,1.5375e+11
11820817,1.4375e+11
11820818,1.4375e+11
11820819,1.287e+11
11820820,1.62e+11
11820821,1.97e+11
11820822,1.782e+11
11820823,1.62e+11
11820824,160600000233
11820825,1.51375e+11
11820827,1.7e+11
11820828,1.46e+11
11820829,1.4e+11
11820830,1e+09
11820831,1.78e+11
11820832,1.17e+11
11820833,115000001347
11820834,1.15e+11
11820835,1.12e+11
11820836,1.06e+11
11820837,1.871e+11
11820838,1.782e+11
11820839,1.76e+11
11820840,1e+09
11820841,1.51e+11
11820842,1.54e+11
11820843,1.12e+11
11820844,1e+09
11820845,1.771e+11
11820846,1.683e+11
11820847,1.61e+11
11820848,1.7e+11
11820849,1e+09
11820850,1.51e+11
11820851,1.5e+11
11820852,1.27e+11
11820853,169000001459
11820855,1.2e+11
11820856,1.54e+11
11820857,1.87e+11
11820858,1.7e+11
11820859,1.65e+11
11820860,1.54e+11
11820861,1.53e+11
11820862,1.45e+11
11820863,1.694e+11
11820864,1.83e+11
11820865,1e+09
11820866,184175151044
11820867,1.6011e+11
11820868,1.6e+11
11820869,1.6e+11
11820870,1.552e+11
11820871,161000001459
11820872,1.355e+11
11820874,1.27e+11
11820875,1.8e+11
11820876,161000001459
11820877,155000001459
11820878,1.23e+11
11820880,1e+09
11820881,3.01e+10
11820882,1.6e+11
11820883,162000001459
11820885,1.81e+11
11820886,1.61e+11
11820887,1e+09
11820888,119513763693
11820889,1.11e+11
11820890,1.06e+11
11820891,1.05e+11
11820892,104500000233
11820893,1e+09
11820894,170500001604
11820895,1.551e+11
11820896,104499600000
11820897,175610000001
11820898,1.58e+11
11820899,1.41e+11
11820900,1e+09
11820901,1.12e+11
11820903,1.58e+11
11820904,1.69e+11
11820905,1.13e+11
11820906,1.04e+11
11820907,1.04e+11
11820908,1.25e+11
11820909,102892262880
11820910,101000001347
11820911,101000001347
11820912,1e+09
11820913,1.3e+11
11820914,1.48e+11
11820915,6e+09
11820916,1.35e+11
11820917,1.35e+11
11820918,1e+09
11820919,6e+09
11820920,1.35e+11
11820921,1.31e+11
11820922,1.232e+11
11820923,6e+09
11820924,1.82e+11
11820925,1.59e+11
11820926,3.01e+10
11820927,1.92e+11
11820928,1.8e+11
11820929,6e+09
11820930,177099999999
11820931,165000000140
11820932,177000001459
11820933,1e+09
11820934,6e+09
11820935,6e+09
11820936,1.532e+11
11820937,6e+09
11820938,6e+09
11820939,177100001605
11820940,163984042235
11820941,1.59e+11
11820942,1.749e+11
11820943,1.74e+11
11820944,6e+09
11820945,1.59e+11
11820946,6e+09
11820947,1e+09
11820948,6e+09
11820949,1.771e+11
11820950,1.749e+11
11820951,1.63e+11
11820952,1.69e+11
11820953,1e+09
11820954,175110200001
11820955,1.7e+11
11820956,1.62e+11
11820957,161000001459
11820958,1e+09
11820959,1.98e+11
11820960,1.6765e+11
11820961,1.78e+11
11820962,1.64e+11
11820963,6e+09
11820965,1.804e+11
11820966,171000001459
11820967,1.64e+11
11820969,1.62e+11
11820970,6e+09
11820971,1.6e+11
11820972,6e+09
11820973,1.59e+11
11820974,1.87e+11
11820975,1e+09
11820976,165000001459
11820977,1.64e+11
11820978,6e+09
11820979,1e+09
11820980,1.8e+11
11820981,159000001347
11820982,156000001459
11820983,6e+09
11820984,1.6892e+11
11820985,1e+09
11820986,1.3342e+11
11820987,1.48e+11
11820988,6e+09
11820989,1.908e+11
11820990,1.76e+11
11820991,6e+09
11820992,1.6e+11
11820993,6e+09
11820994,6e+09
11820995,6e+09
11820996,1.7e+11
11820997,6e+09
11820998,1.97e+11
11820999,1.8e+11
11821000,1.7e+11
11821001,6e+09
11821002,202064400000
11821003,1e+09
11821004,6e+09
11821005,6e+09
11821006,6e+09
11821007,1.8e+11
11821008,1.716e+11
11821009,2.1e+11
11821010,6e+09
11821011,6e+09
11821012,6e+09
11821013,6e+09
11821014,6e+09
11821015,1.8e+11
11821016,6e+09
11821017,1.7e+11
11821018,1e+09
11821019,6e+09
11821020,1.64e+11
11821022,2e+11
11821023,182000001459
11821024,6e+09
11821025,1.968e+11
11821026,1.64e+11
11821027,1.64e+11
11821028,1.6e+11
11821029,1.64e+11
11821030,1e+09
11821031,1.64e+11
11821032,1.6e+11
11821033,1.59e+11
11821034,164000000038
11821035,1.64e+11
11821036,1e+09
11821037,2e+11
11821038,1.841e+11
11821039,1.8e+11
11821040,1.8e+11
11821041,1.86e+11
11821042,1e+09
11821043,1.804e+11
11821044,1.8e+11
11821045,1.8e+11
11821046,169000100001
11821047,1.64e+11
11821048,1.64e+11
11821049,1.8e+11
11821050,1.64e+11
11821051,1.59e+11
11821052,1.87e+11
11821053,1.9e+11
11821054,6e+09
11821055,1.88e+11
11821056,181000001459
11821057,6e+09
11821058,1.69e+11
11821059,1.79e+11
11821060,6e+09
11821061,3.01e+10
11821062,1.56e+11
11821063,1.52e+11
11821064,6e+09
11821065,6e+09
11821066,6e+09
11821067,1.64e+11
11821068,1.6e+11
11821069,6e+09
11821070,2.03e+11
11821071,1.94e+11
11821072,1e+09
11821073,1e+09
11821074,1e+09
11821075,1.84e+11
11821076,6e+09
11821077,1.84e+11
11821078,6e+09
11821079,1e+09
11821080,1.8e+11
11821081,6e+09
11821082,164000001347
11821083,1e+09
11821084,1.64e+11
11821085,6e+09
11821086,1.64e+11
11821087,1e+09
11821088,1.64e+11
11821089,5.5e+09
11821090,1.62e+11
11821091,1.76e+11
11821092,1e+09
11821093,6e+09
11821094,1.69e+11
11821095,156000001459
11821096,6e+09
11821097,6e+09
11821098,6e+09
11821099,195925063702
11821101,1.8e+11
11821102,1.64e+11
11821103,6e+09
11821104,2.1e+11
11821105,1.87e+11
11821106,1.82e+11
11821107,1e+09
11821108,1.64e+11
11821109,6e+09
11821110,1.64e+11
11821111,1e+09
11821112,2.13e+11
11821113,1e+09
11821114,2.1375e+11
11821115,2.1e+11
11821116,2.09e+11
11821117,197142857143
11821118,2.057e+11
11821119,1.98e+11
11821120,2e+11
11821121,1e+09
11821122,205000000001
11821123,1e+09
11821124,6e+09
11821125,6e+09
11821127,1.947e+11
11821128,1.9e+11
11821129,1.83e+11
11821130,1.804e+11
11821131,200925063702
11821132,195925063702
11821133,3e+09
11821134,2.06e+11
11821135,1.82e+11
11821136,183000001459
11821137,1.8e+11
11821138,1.968e+11
11821139,1.8e+11
11821140,1e+09
11821141,164329643377
11821142,202000001561
11821143,1.97e+11
11821144,1e+09
11821145,1.78e+11
11821146,2e+11
11821147,1.76e+11
11821148,2.12e+11
11821149,2.12e+11
11821150,2e+11
11821151,182000001459
11821152,3e+09
11821153,2.3196e+11
11821154,1e+09
11821155,2.19e+11
11821156,6e+09
11821157,2.09e+11
11821158,2.1e+11
11821159,2.1e+11
11821160,2.08e+11
11821161,2e+11
11821162,1.98e+11
11821163,1.933e+11
11821164,6e+09
11821165,6e+09
11821166,2.08e+11
11821167,6e+09
11821168,1e+09
11821169,1.933e+11
11821170,6e+09
11821171,211000001561
11821172,2.21e+11
11821173,2.07e+11
11821175,2.11e+11
11821176,2.37e+11
11821177,2.2e+11
11821178,6e+09
11821179,1e+09
11821180,6e+09
11821181,3e+09
11821182,2.36e+11
11821183,220000000001
11821184,2.11e+11
11821185,2.26e+11
11821186,2.09e+11
11821187,2.484e+11
11821188,6e+09
11821189,1e+09
11821190,2.23e+11
11821191,2.31e+11
11821192,2.19e+11
11821193,1e+09
11821194,219000001459
11821195,6e+09
11821196,2.18e+11
11821197,3e+09
11821198,2.11e+11
11821199,2.08e+11
11821200,2.42e+11
11821201,6e+09
11821202,6e+09
11821203,206421875000
11821204,2.03e+11
11821205,6e+09
11821206,2.19e+11
11821207,6e+09
11821208,230000000063
11821209,2.2e+11
11821210,1e+09
11821211,6e+09
11821212,206421875000
11821213,1.96e+11
11821214,194000001459
11821215,6e+09
11821216,182000001459
11821217,179000001459
11821218,2.2e+11
11821219,6e+09
11821220,1.9e+11
11821221,6e+09
11821222,6e+09
11821223,1.66e+11
11821224,6e+09
11821225,6e+09
11821226,194000001459
11821227,1.837e+11
11821228,1.66e+11
11821229,1.64e+11
11821230,1e+09
11821231,2.39e+11
11821232,2.17e+11
11821233,2e+11
11821234,2e+11
11821235,1.9e+11
11821236,3.01e+10
11821237,2.25e+11
11821238,2.18e+11
11821239,2.1e+11
11821240,6e+09
11821241,151338727383
11821242,193000001459
11821243,1.9e+11
11821244,3.01e+10
11821245,1.87e+11
11821246,2.37e+11
11821247,2.057e+11
11821248,1.98e+11
11821249,1e+09
11821250,6e+09
11821251,1e+09
11821252,1.782e+11
11821253,6e+09
11821254,1.782e+11
11821255,6e+09
11821256,1.75e+11
11821257,1.74e+11
11821258,6e+09
11821259,1.64e+11
11821260,6e+09
11821261,6e+09
11821262,2.057e+11
11821263,1e+09
11821264,6e+09
11821265,2.09e+11
11821266,1.83e+11
11821267,1.8e+11
11821268,1.782e+11
11821269,1e+09
11821270,2e+11
11821271,1.782e+11
11821272,2.18e+11
11821273,2e+11
11821274,183000001459
11821275,1.782e+11
11821276,1.97e+11
11821277,1.782e+11
11821278,1.782e+11
11821279,3e+09
11821280,1.9e+11
11821281,1.782e+11
11821282,1e+09
11821283,1.611e+11
11821284,2.282e+11
11821285,2.23e+11
11821286,2.21e+11
11821287,2.1384e+11
11821288,2.1384e+11
11821289,211902150477
11821290,1.98e+11
11821291,1e+09
11821292,1.83e+11
11821293,2.17e+11
11821294,201300001604
11821295,1e+09
11821296,193150001532
11821297,251138497118
11821298,2.28e+11
11821299,2.16e+11
11821300,1e+09
11821301,1.98e+11
11821302,1.98e+11
11821303,188490001502
11821304,183000001459
11821305,1.8e+11
11821306,179000001459
11821307,1e+09
11821308,3e+09
11821309,1.98e+11
11821310,1.782e+11
11821311,1.98e+11
11821312,1e+09
11821313,2.28e+11
11821314,1.99e+11
11821315,2.18e+11
11821316,2.38e+11
11821317,3e+09
11821318,1e+09
11821319,1e+09
11821320,2.42e+11
11821321,2.4e+11
11821322,2.2869e+11
11821323,2.25e+11
11821324,239000001459
11821325,221000001459
11821326,2.2e+11
11821327,1e+09
11821328,2.21e+11
11821329,2.178e+11
11821330,2.17e+11
11821331,1e+09
11821332,2.01e+11
11821333,2e+11
11821334,1e+09
11821335,2.48e+11
11821336,2.45e+11
11821337,2.431e+11
11821338,1e+10
11821339,2.33e+11
11821340,1e+09
11821341,2.24e+11
11821342,2.21e+11
11821343,2.21e+11
11821344,2.21e+11
11821345,2.442e+11
11821346,2.431e+11
11821347,1e+09
11821348,2.24e+11
11821349,222000001459
11821351,2.21e+11
11821352,2.21e+11
11821353,2.19e+11
11821354,218000001459
11821355,1.99e+11
11821356,1.98e+11
11821358,1e+09
11821359,2.25e+11
11821360,254724999999
11821361,2.32e+11
11821362,2.3175e+11
11821363,2.24e+11
11821364,1e+09
11821365,2.215e+11
11821366,2.47e+11
11821367,2.215e+11
11821368,2.23e+11
11821369,2.21e+11
11821370,199000001459
11821371,1e+09
11821372,2.34e+11
11821373,2.515e+11
11821374,2.215e+11
11821375,2.37e+11
11821376,2.215e+11
11821377,2.215e+11
11821378,1e+09
11821379,1e+09
11821380,1.98e+11
11821381,3.01e+10
11821382,1.98e+11
11821383,2.43e+11
11821384,2.25e+11
11821385,2.215e+11
11821386,215814170000
11821387,1.98e+11
11821388,2.41e+11
11821389,2.215e+11
11821390,2.178e+11
11821391,193117587639
11821392,3.01e+10
11821393,1.782e+11
11821394,1.782e+11
11821395,1.782e+11
11821396,1.768e+11
11821397,1.71e+11
11821398,1.64e+11
11821399,2.43e+11
11821400,2.17e+11
11821401,179000001459
11821402,2.52e+11
11821403,2.2e+11
11821405,1.98e+11
11821406,1.98e+11
11821407,2.48e+11
11821408,2.2e+11
11821409,2.178e+11
11821410,2.0058e+11
11821411,3e+09
11821412,1.98e+11
11821413,164000001459
11821414,1.63e+11
11821415,1e+09
11821416,1.61872e+11
11821417,155985680080
11821418,150000001123
11821419,1.5e+11
11821420,1.5e+11
11821421,3e+09
11821422,2.55e+11
11821423,2.48e+11
11821424,2.48e+11
11821425,2.43e+11
11821426,2.24e+11
11821427,2e+11
11821428,1.99e+11
11821429,1.98e+11
11821430,1e+09
11821431,3e+09
11821432,1.98e+11
11821433,1.9e+11
11821434,2.36e+11
11821435,1.99e+11
11821436,1.8e+11
11821437,151000001459
11821438,1.5e+11
11821439,3e+09
11821440,1e+09
11821441,2.178e+11
11821442,200000001459
11821443,1e+09
11821444,2.2e+11
11821445,2e+11
11821446,1.99e+11
11821447,1.99e+11
11821448,1.99e+11
11821449,2.39e+11
11821450,2.39e+11
11821451,1e+09
11821452,233329444500
11821453,2e+11
11821455,1.99e+11
11821457,1.99e+11
11821458,1e+09
11821459,1.5e+11
11821460,2.66e+11
11821461,2.4e+11
11821462,2.4e+11
11821463,2.4e+11
11821464,220000001358
11821465,2.349e+11
11821466,2e+11
