"block_number","min"
11908096,5.5e+11
11908097,5.28e+11
11908099,1e+09
11908100,501000001459
11908101,1e+09
11908102,5e+11
11908103,1e+09
11908104,6e+11
11908105,5.5e+11
11908106,5e+11
11908107,5e+11
11908108,5e+11
11908109,5e+11
11908110,571428571428
11908111,538999999999
11908112,5e+11
11908113,6e+11
11908114,6e+11
11908115,5.7e+11
11908116,5.25e+11
11908117,5e+11
11908118,5e+11
11908119,3.01e+10
11908120,4.8e+11
11908121,5.5e+11
11908122,6.25e+11
11908123,1e+09
11908124,6.21e+11
11908125,6.08e+11
11908126,3.01e+10
11908127,6e+11
11908128,5.5e+11
11908129,5e+11
11908130,6.6e+11
11908131,1e+09
11908132,6e+11
11908133,6e+11
11908134,5.5e+11
11908135,5e+11
11908136,5e+11
11908137,1e+09
11908138,5.247e+11
11908139,5e+11
11908140,4.65e+11
11908141,6.25e+11
11908142,6e+11
11908143,6.22e+11
11908144,5.5e+11
11908145,5.01e+11
11908147,5e+11
11908148,5e+11
11908149,500000001234
11908150,1e+09
11908151,5.5e+11
11908152,5.15e+11
11908154,5e+11
11908155,660000000255
11908156,6.25e+11
11908157,6.05e+11
11908158,1e+09
11908159,5.54e+11
11908160,5.375e+11
11908161,5.19e+11
11908162,5e+11
11908163,5e+11
11908164,5e+11
11908165,463100000233
11908166,4.56e+11
11908168,5.72e+11
11908169,6e+11
11908170,1e+09
11908171,5.1e+11
11908172,5e+11
11908173,4.56e+11
11908174,2.96e+11
11908175,4.5e+11
11908176,1e+09
11908177,4.31e+11
11908178,3.95e+11
11908179,3.57e+11
11908180,3.3e+11
11908181,3.25e+11
11908182,3.245e+11
11908183,1e+09
11908185,3.24e+11
11908186,3.24e+11
11908187,5e+11
11908188,1e+09
11908189,542400000001
11908190,5.016e+11
11908191,4.53e+11
11908192,4.95e+11
11908193,4.5e+11
11908194,5.1e+11
11908195,4.6e+11
11908196,4.5e+11
11908197,4.5e+11
11908198,4.95e+11
11908199,5.753e+11
11908200,5e+11
11908201,5.96e+11
11908202,6.2125e+11
11908203,5.87e+11
11908204,5.566e+11
11908205,5.25e+11
11908206,5.0624e+11
11908207,4.94e+11
11908208,6e+11
11908209,5e+11
11908210,4.884e+11
11908211,1e+09
11908212,4.52e+11
11908213,5e+11
11908214,4.48e+11
11908215,6e+11
11908216,1e+09
11908217,5.42e+11
11908218,5e+11
11908219,4.49e+11
11908220,4.323e+11
11908221,3.59e+11
11908222,3.24e+11
11908223,6.21e+11
11908224,5.68e+11
11908225,5.23e+11
11908226,1e+09
11908227,4.81e+11
11908228,4.5e+11
11908229,3.22e+11
11908230,3.168e+11
11908231,2.32e+11
11908232,4.85e+11
11908233,3.11e+11
11908234,4.8e+11
11908235,3.11e+11
11908236,1e+09
11908237,3.07e+11
11908238,3.01e+11
11908239,3.01e+11
11908240,3e+11
11908241,3e+11
11908242,3e+11
11908243,297000001459
11908244,296000001459
11908246,2.96e+11
11908247,4.98e+11
11908248,4.98e+11
11908249,4.043e+11
11908250,3.685e+11
11908251,3.42e+11
11908252,3.11e+11
11908253,3.11e+11
11908254,3.11e+11
11908255,1e+09
11908256,3.11e+11
11908257,3.11e+11
11908258,3.11e+11
11908259,3.04e+11
11908260,2.95e+11
11908261,4e+11
11908262,3.09e+11
11908263,2.94e+11
11908264,1e+09
11908265,3.92e+11
11908266,3.11e+11
11908267,3.29e+11
11908268,3.69e+11
11908269,4.05e+11
11908270,1e+09
11908271,3.11e+11
11908272,3.09e+11
11908273,6.15e+11
11908274,5.2e+11
11908275,5.78e+11
11908276,4.94e+11
11908277,4.8e+11
11908278,3.01e+10
11908279,4.37e+11
11908280,4.675e+11
11908281,4.35e+11
11908282,1e+09
11908283,5e+11
11908284,4.69e+11
11908285,4.8e+11
11908286,4.92e+11
11908287,4.796e+11
11908288,4.67e+11
11908289,4.54e+11
11908290,4.378e+11
11908291,1e+09
11908292,1e+09
11908293,4.67e+11
11908294,4.67e+11
11908295,4.67e+11
11908296,4.37e+11
11908297,1e+09
11908298,4.16e+11
11908299,4.17e+11
11908300,3.88e+11
11908301,4.656e+11
11908302,1e+09
11908303,3.732e+11
11908304,3.72e+11
11908305,2.22e+11
11908306,4.8e+11
11908307,3.57e+11
11908308,3.01e+10
11908309,482470910554
11908310,4.5e+11
11908311,3.01e+10
11908312,3.88e+11
11908313,3.762e+11
11908314,4.807e+11
11908315,3.6e+11
11908316,5e+11
11908317,3.53e+11
11908318,4.8e+11
11908319,4.12e+11
11908320,4.5e+11
11908321,3.421e+11
11908322,4.95e+11
11908323,3.4e+11
11908324,1e+09
11908325,4.44e+11
11908326,3.19e+11
11908327,3.14e+11
11908328,3.11e+11
11908329,3.07e+11
11908330,5.244e+11
11908331,3.5e+11
11908332,291033600000
11908333,2.84e+11
11908334,5.5e+11
11908335,5.26e+11
11908336,5.125e+11
11908337,1e+09
11908338,4.944e+11
11908339,5e+11
11908340,4.98e+11
11908341,1e+09
11908342,4.60575e+11
11908343,4.49e+11
11908344,4.24764e+11
11908345,4.1713e+11
11908346,4.13e+11
11908347,4.86e+11
11908348,4.114e+11
11908349,4e+11
11908350,3.86e+11
11908351,4.86e+11
11908352,3.78e+11
11908353,5.5e+11
11908354,5.46e+11
11908355,5.06e+11
11908356,4.86e+11
11908357,5.81e+11
11908358,5.346e+11
11908359,5.57e+11
11908360,541467113807
11908361,5.346e+11
11908362,5.508e+11
11908363,5.346e+11
11908364,5.28e+11
11908365,5e+11
11908366,4.86e+11
11908367,4.86e+11
11908368,4.86e+11
11908369,5.41e+11
11908370,4.86e+11
11908371,5.5e+11
11908372,1e+09
11908373,4.843e+11
11908374,5.51e+11
11908375,5e+11
11908376,4.96e+11
11908377,4.34e+11
11908378,3.696e+11
11908379,5.66e+11
11908380,1e+09
11908381,5.775e+11
11908382,5.32e+11
11908383,5e+11
11908384,4.81e+11
11908385,4.67e+11
11908386,3.52e+11
11908387,5e+11
11908388,4.98e+11
11908389,5.05e+11
11908390,1e+09
11908391,5.6e+11
11908392,5.57e+11
11908393,5e+11
11908394,5.6e+11
11908395,5.5e+11
11908396,5e+11
11908397,4.68e+11
11908398,4.02e+11
11908399,5.5e+11
11908400,505000000001
11908401,5e+11
11908402,5e+11
11908403,3.88e+11
11908404,1e+09
11908405,3.46e+11
11908406,1e+09
11908407,3.03e+11
11908408,332187500000
11908409,5.3415e+11
11908410,5e+11
11908411,3.69e+11
11908412,3.01e+11
11908413,2.79e+11
11908414,2.776e+11
11908415,3.17e+11
11908416,2.745e+11
11908417,4.47e+11
11908418,3.78e+11
11908419,3.782e+11
11908420,3.74e+11
11908421,3.2e+11
11908422,328000001459
11908423,301000100000
11908424,285612111468
11908425,2.71e+11
11908426,2.67e+11
11908427,2.63e+11
11908428,2.629e+11
11908429,261800000233
11908430,2.6e+11
11908431,3.01e+11
11908432,2.6e+11
11908433,2.88e+11
11908434,3.01e+11
11908435,3.456e+11
11908436,278000001347
11908437,278000001347
11908438,2.63e+11
11908439,2.88e+11
11908440,4e+11
11908441,2.82e+11
11908442,2.79e+11
11908443,2.596e+11
11908444,2.79e+11
11908445,2.552e+11
11908446,2.5e+11
11908447,2.5e+11
11908448,2.5e+11
11908449,5.1135e+11
11908450,3.22e+11
11908451,1e+09
11908452,2.47e+11
11908453,5.1e+11
11908454,398671877081
11908455,2.79e+11
11908456,3.45e+11
11908457,2.7e+11
11908458,2.48e+11
11908459,1e+09
11908460,2.47e+11
11908461,298000001347
11908462,5e+11
11908463,3.14e+11
11908464,2.79e+11
11908465,1e+09
11908466,278000001347
11908467,279000000001
11908468,278000001347
11908469,2.45e+11
11908470,2.42e+11
11908471,426800000233
11908472,2.79e+11
11908473,5.4e+11
11908474,4.32e+11
11908475,4.98e+11
11908476,4.32e+11
11908478,4.32e+11
11908479,3.78e+11
11908480,4.46e+11
11908481,3.71e+11
11908482,3.375e+11
11908484,3.348e+11
11908485,4.42e+11
11908486,3.71e+11
11908487,2.295e+11
11908488,5.36e+11
11908489,4.46e+11
11908490,438000000043
11908491,3.01e+10
11908492,3.71e+11
11908493,3.30615e+11
11908494,1e+09
11908495,3.09e+11
11908496,3.06e+11
11908497,2.79e+11
11908498,372000001459
11908499,2.79e+11
11908500,3.4875e+11
11908501,5.36e+11
11908502,4.44e+11
11908503,3.069e+11
11908504,2.8e+11
11908505,2.79e+11
11908506,2.57e+11
11908507,2.24e+11
11908508,2.78e+11
11908509,2.39e+11
11908510,2.375e+11
11908511,4.46e+11
11908512,4.537e+11
11908513,3.4875e+11
11908514,3.7e+11
11908515,3.388e+11
11908516,3.08e+11
11908517,3.08e+11
11908518,3.08e+11
11908519,2.53e+11
11908520,2.37e+11
11908521,4.675e+11
11908522,3.38e+11
11908523,3.01e+10
11908524,3.36e+11
11908525,4.8e+11
11908526,4.39e+11
11908527,3.75e+11
11908528,4.05e+11
11908529,1e+09
11908530,336600000001
11908531,3.102e+11
11908532,3.06e+11
11908533,1e+09
11908534,3.01e+11
11908535,2.88e+11
11908536,3.99e+11
11908537,2.725e+11
11908538,3.366e+11
11908539,382071428572
11908540,3.92e+11
11908541,3.366e+11
11908542,3.11e+11
11908543,3.92e+11
11908544,2.91e+11
11908545,2.51e+11
11908546,2.36e+11
11908547,233000001347
11908548,3.57e+11
11908549,4.51e+11
11908550,3.696e+11
11908551,3.67e+11
11908552,3.766e+11
11908553,3.366e+11
11908554,3.366e+11
11908555,1e+09
11908556,1e+09
11908557,3.37e+11
11908558,3.707e+11
11908559,3.366e+11
11908560,3e+11
11908561,2.48e+11
11908562,2.33e+11
11908563,2.3e+11
11908564,2.3e+11
11908565,2.15e+11
11908566,2.24e+11
11908567,2.24e+11
11908568,4.59e+11
11908569,412316603534
11908570,4.0392e+11
11908571,3.98e+11
11908572,338000001459
11908573,3.6635e+11
11908574,1e+09
11908575,3.67e+11
11908576,3.37e+11
11908577,4e+11
11908578,3.85e+11
11908579,3.5e+11
11908580,3.37e+11
11908581,3.8e+11
11908582,3.5e+11
11908583,336600000233
11908584,1e+09
11908585,3.366e+11
11908586,3.366e+11
11908587,3.11e+11
11908588,3.9575e+11
11908589,3.46e+11
11908590,3.06e+11
11908591,2.89e+11
11908592,3.5e+11
11908593,3.91e+11
11908594,1e+09
11908595,3.01e+11
11908596,2.6e+11
11908597,1.43e+11
11908598,3.5e+11
11908599,2.34e+11
11908600,2.19e+11
11908601,4.04e+11
11908602,215922824078
11908603,4.18e+11
11908604,3.366e+11
11908605,2.15e+11
11908606,2.11e+11
11908607,2.1e+11
11908608,304000001459
11908609,2e+11
11908610,2e+11
11908611,4.125e+11
11908612,3.376e+11
11908613,2.88e+11
11908614,3.74e+11
11908615,2.91e+11
11908616,2.88e+11
11908617,1e+09
11908618,2.13e+11
11908619,2e+11
11908620,2e+11
11908621,2e+11
11908622,196482220000
11908623,3.01e+11
11908624,3.08e+11
11908625,2.29e+11
11908626,3.456e+11
11908627,4.04e+11
11908628,3.456e+11
11908629,3.37e+11
11908630,3.16e+11
11908631,2.91e+11
11908632,2.88e+11
11908633,2.83e+11
11908634,3.46e+11
11908635,2.88e+11
11908636,2.88e+11
11908637,2.31e+11
11908638,1.9584e+11
11908639,1.95e+11
11908640,1.95e+11
11908641,1.92e+11
11908642,1.91e+11
11908643,1.87e+11
11908644,1.86e+11
11908645,1.8e+11
11908646,2.94e+11
11908647,317819541880
11908648,2.71e+11
11908649,2.78e+11
11908650,398501015625
11908651,2.948e+11
11908652,2.68e+11
11908653,2.68e+11
11908654,1e+09
11908655,2.88e+11
11908656,2.14e+11
11908657,1.82e+11
11908658,1.8e+11
11908659,179098834779
11908660,4e+11
11908661,3.02e+11
11908662,2.94e+11
11908663,2.88e+11
11908664,3.01e+10
11908665,2.68875e+11
11908666,2.68e+11
11908667,2.51e+11
11908668,2e+11
11908669,1.77e+11
11908670,1.76e+11
11908671,1.71e+11
11908672,2.68e+11
11908673,2.71e+11
11908674,2.68e+11
11908675,2.55e+11
11908676,1e+09
11908677,1.2e+11
11908678,1.66e+11
11908679,1.64e+11
11908680,3.01e+10
11908681,2.68e+11
11908682,1.57e+11
11908683,3.012e+11
11908684,2.93e+11
11908685,2.51e+11
11908686,2.222e+11
11908687,2.01e+11
11908688,1e+09
11908689,2.502e+11
11908690,2.19e+11
11908691,157000001459
11908692,2.54e+11
11908693,1.694e+11
11908694,1.71296e+11
11908695,1.51e+11
11908696,1.5e+11
11908697,1.5e+11
11908698,3.2e+11
11908699,2.19e+11
11908700,1e+09
11908701,1.56e+11
11908702,1.74e+11
11908703,1.49e+11
11908704,1.441e+11
11908705,1.415e+11
11908706,233798648587
11908707,2.01e+11
11908708,1.7e+11
11908709,1.52e+11
11908710,1.41e+11
11908711,1.57e+11
11908712,138000001347
11908713,1.375e+11
11908714,1.38e+11
11908715,1.34e+11
11908716,1.52e+11
11908717,1e+09
11908718,1.52e+11
11908719,1.94e+11
11908720,1.69e+11
11908721,2.41e+11
11908722,1.92e+11
11908723,1.71e+11
11908724,1.72e+11
11908725,165000000280
11908726,3.22245e+11
11908727,2.68e+11
11908728,2.057e+11
11908730,1.8392e+11
11908731,1.672e+11
11908732,1.672e+11
11908733,3.168e+11
11908734,2.37e+11
11908735,2.05e+11
11908736,2e+11
11908737,1e+09
11908738,2e+11
11908739,1e+09
11908740,2.43e+11
11908741,2e+11
11908742,196327520498
11908743,2.64e+11
11908744,2.939e+11
11908746,2.5e+11
11908747,2.87e+11
11908748,2.53e+11
11908749,2.46e+11
11908750,2.346e+11
11908751,2.244e+11
11908752,2.101e+11
11908753,2.04e+11
11908754,2e+11
11908755,1.859e+11
11908756,1.8e+11
11908757,2.34e+11
11908758,1.71e+11
11908759,1.672e+11
11908760,1e+09
11908761,2.34e+11
11908762,1.73e+11
11908763,2.343e+11
11908764,1.65e+11
11908765,2.808e+11
11908766,2.67e+11
11908767,2.55e+11
11908768,2.34e+11
11908769,1e+09
11908770,2.75e+11
11908771,1e+09
11908772,2.8e+11
11908773,2.225e+11
11908774,2.225e+11
11908775,2.18e+11
11908776,2.24e+11
11908777,2.464e+11
11908778,225951624001
11908779,2.24e+11
11908780,2.22e+11
11908781,282318750000
11908782,2.477e+11
11908783,2.24e+11
11908784,2.24e+11
11908785,2.34e+11
11908786,2.24e+11
11908788,2.67e+11
11908789,2.46e+11
11908790,2.474e+11
11908791,2.24e+11
11908792,2.24e+11
11908793,2.189e+11
11908794,2.14e+11
11908795,2e+11
11908796,1.8e+11
11908797,1.75e+11
11908798,1.67e+11
11908799,1.64e+11
11908800,2.24e+11
11908801,1e+09
11908802,1.7e+11
11908803,1.63e+11
11908804,1.54e+11
11908805,2.222e+11
11908806,2.24e+11
11908807,2.24e+11
11908808,1e+09
11908809,1.78e+11
11908810,1.7002e+11
11908811,1.52e+11
11908812,1.52e+11
11908813,150000000255
11908814,150000000255
11908815,1.4e+11
11908816,1.4e+11
11908817,1.331e+11
11908818,1.32e+11
11908819,1.98e+11
11908820,1.75e+11
11908821,1e+09
11908822,2e+11
11908823,1.69e+11
11908824,1.74e+11
11908825,1.66e+11
11908826,2.24e+11
11908827,1.69e+11
11908828,1.7e+11
11908829,3.01e+10
11908830,1.73e+11
11908831,1.66e+11
11908832,1.65e+11
11908833,3.01e+10
11908834,1.5e+11
11908835,1e+09
11908836,1.39e+11
11908837,173732981105
11908838,1.69e+11
11908839,131280523264
11908840,2.61e+11
11908841,1.69e+11
11908842,1.53e+11
11908843,1.69e+11
11908844,1e+09
11908845,1.69e+11
11908846,2.2e+11
11908847,1.69e+11
11908848,1.69e+11
11908849,1.52e+11
11908850,131000001347
11908851,2.64e+11
11908852,2.09e+11
11908853,1.69e+11
11908854,1.39e+11
11908855,1.31e+11
11908856,1.69e+11
11908857,1.69e+11
11908858,1.3e+11
11908859,1.9899e+11
11908860,2.02e+11
11908861,1.92e+11
11908862,1.76e+11
11908863,1.69e+11
11908865,1.69e+11
11908866,1.69e+11
11908867,1.69e+11
11908868,1.42e+11
11908869,1.34e+11
11908870,1.3e+11
11908871,1.12e+11
11908872,1.93e+11
11908873,1.859e+11
11908874,1e+09
11908875,1.69e+11
11908876,2.01e+11
11908877,1e+09
11908878,1.69e+11
11908879,1.36e+11
11908881,1e+09
11908882,2e+11
11908883,1.3e+11
11908884,1.8e+11
11908885,1.29e+11
11908886,1.28e+11
11908887,1.93e+11
11908888,1.69e+11
11908889,1.859e+11
11908890,1.4724e+11
11908891,1.69e+11
11908892,2.42e+11
11908893,2.02e+11
11908894,1.8e+11
11908895,1.683e+11
11908896,1.69e+11
11908897,1.69e+11
11908898,2.41e+11
11908899,2.409e+11
11908900,2.2e+11
11908901,2.24e+11
11908902,2.22e+11
11908903,2.03e+11
11908904,198667096030
11908905,1e+09
11908906,1e+09
11908907,1.925e+11
11908908,2.2e+11
11908909,2.03e+11
11908910,1.89e+11
11908911,2.1e+11
11908912,2.1e+11
11908913,1e+09
11908914,2.11e+11
11908915,2.1e+11
11908916,1.96e+11
11908917,1.96e+11
11908918,1.859e+11
11908919,1.859e+11
11908920,2.41e+11
11908921,2.45e+11
11908922,2.36e+11
11908923,2.4e+11
11908924,2.45e+11
11908925,2.24e+11
11908926,2.32e+11
11908927,2.1e+11
11908928,2.123e+11
11908929,2.1e+11
11908930,1e+09
11908931,2.45e+11
11908932,2.2e+11
11908933,2.1e+11
11908934,2.44e+11
11908935,2.1e+11
11908936,1e+09
11908937,2.1e+11
11908938,2.41e+11
11908939,2.3e+11
11908940,2.11e+11
11908941,2.01e+11
11908942,1.93e+11
11908943,1.859e+11
11908944,217000000034
11908945,1e+09
11908946,2.025e+11
11908947,1.85e+11
11908948,1.8375e+11
11908949,1.75e+11
11908950,1.75e+11
11908951,2.13e+11
11908952,1.74e+11
11908953,1.76e+11
11908954,1.69e+11
11908955,2.1e+11
11908956,1.69e+11
11908957,1.69e+11
11908958,2.33e+11
11908959,2.002e+11
11908960,1.69e+11
11908961,1.69e+11
11908962,1.65e+11
11908963,1.65e+11
11908964,1.64e+11
11908965,2.1e+11
11908966,2e+11
11908967,1.75e+11
11908968,1.75e+11
11908969,1.63e+11
11908970,1.50455e+11
11908971,1.5e+11
11908972,1.48e+11
11908973,1.45e+11
11908974,1.28e+11
11908975,1.25e+11
11908976,1e+09
11908977,1.75e+11
11908978,1e+09
11908979,1.25e+11
11908980,121995121459
11908981,1.64e+11
11908982,1e+09
11908983,172000001561
11908984,1.6e+11
11908985,1.64e+11
11908986,2e+11
11908987,1.64e+11
11908988,1.45e+11
11908989,3.01e+10
11908990,1.43e+11
11908991,1.33e+11
11908992,141000000001
11908993,1.925e+11
11908994,1.48e+11
11908995,1.31e+11
11908996,1.21e+11
11908997,1.21e+11
11908998,1.45e+11
11908999,1.75e+11
11909000,1.6475e+11
11909001,1.1e+11
11909002,1.48e+11
11909003,1.48e+11
11909004,1.45e+11
11909005,1e+09
11909006,1.4e+11
11909007,1.35e+11
11909008,1.32e+11
11909009,1.2e+11
11909010,1.42e+11
11909011,1.2e+11
11909012,1.704e+11
11909013,1.47e+11
11909014,1.45e+11
11909015,1.65e+11
11909016,1.45e+11
11909017,1.42e+11
11909018,1e+09
11909019,1.42e+11
11909020,1.42e+11
11909021,1.38e+11
11909022,1.42e+11
11909023,1.71e+11
11909024,1.42e+11
11909025,1e+09
11909026,2e+11
11909027,1.68e+11
11909028,1.584e+11
11909029,2.03e+11
11909030,1.56e+11
11909031,2.06e+11
11909032,1.562e+11
11909033,1.45e+11
11909034,1.99e+11
11909035,1.62e+11
11909036,1.7e+11
11909037,3.01e+10
11909038,1.65e+11
11909040,1.99e+11
11909041,1.595e+11
11909042,1.57e+11
11909043,1.562e+11
11909044,1.562e+11
11909045,1.65e+11
11909046,1e+09
11909047,1.45e+11
11909048,1e+09
11909049,1e+09
11909050,1.86e+11
11909051,1.716e+11
11909052,1.65e+11
11909053,1.62e+11
11909054,1.65e+11
11909055,162000000001
11909056,1.6e+11
11909057,1.45e+11
11909058,1.44e+11
11909059,1.42e+11
11909060,1.43e+11
11909061,192207600000
11909062,1.72e+11
11909063,1.62e+11
11909064,1.65e+11
11909065,1.62e+11
11909066,1.51875e+11
11909067,1.42e+11
11909068,1.42e+11
11909069,1.42e+11
11909070,1.42e+11
11909071,1.782e+11
11909072,1.62e+11
11909073,1.62e+11
11909074,2.13e+11
11909075,1.93e+11
11909076,1.782e+11
11909077,1.62e+11
11909078,1.62e+11
11909079,1.62e+11
11909080,1.6e+11
11909081,2.19e+11
11909082,2.19e+11
11909083,2.16e+11
11909084,1e+09
11909085,2.03e+11
11909086,2.6e+11
11909087,2.55e+11
11909088,2.2e+11
11909089,2.13e+11
11909090,2.04e+11
11909091,2.19e+11
11909092,2.04e+11
11909093,2.04e+11
11909094,1.98e+11
11909095,2.09e+11
11909096,1.97e+11
11909097,2.079e+11
11909098,2.03e+11
11909100,2.18e+11
11909101,2.01e+11
11909102,1.95e+11
11909103,1.99e+11
11909104,1.85e+11
11909105,1.8e+11
11909106,1.782e+11
11909107,1.782e+11
11909108,2.05e+11
11909109,1.87e+11
11909110,2.2565e+11
11909111,1.75942e+11
11909112,2.03e+11
11909113,1.78e+11
11909114,1.78e+11
11909115,1.72e+11
11909116,1e+09
11909117,2.31e+11
11909118,2.18e+11
11909119,2.12e+11
11909120,2.2e+11
11909121,2.26e+11
11909122,2.11e+11
11909123,2.1e+11
11909124,2.02e+11
11909125,2.145e+11
11909126,2e+11
11909127,2.34e+11
11909129,2.2785e+11
11909130,2.23e+11
11909131,1e+09
11909132,2.04e+11
11909133,1.96e+11
11909134,1.95e+11
11909135,1.93e+11
11909136,1.95e+11
11909138,1.91e+11
11909139,1.71e+11
11909140,1.65e+11
11909141,1.62e+11
11909142,2.2e+11
11909143,2.148e+11
11909144,2.1e+11
11909145,2.1e+11
11909146,2.19e+11
11909147,1e+09
11909148,1.62e+11
11909149,2.13e+11
11909150,2.1e+11
11909151,1.62e+11
11909152,2e+11
11909153,1.62e+11
11909154,2.42e+11
11909155,2.18e+11
11909156,2.178e+11
11909157,1.98e+11
11909158,1.87e+11
11909159,220052801460
11909160,1.8e+11
11909161,2.11e+11
11909162,1.63e+11
11909163,2.1e+11
11909164,2.1e+11
11909165,1.7e+11
11909166,1.62e+11
11909167,2.19e+11
11909168,2.1e+11
11909169,1e+09
11909170,2.1e+11
11909171,1.84e+11
11909172,3.01e+10
11909173,1.63e+11
11909174,2.409e+11
11909175,2.1e+11
11909176,2.3e+11
11909177,2.1e+11
11909178,2.49e+11
11909179,2.18e+11
11909180,2.11e+11
11909181,2.1e+11
11909183,2.3e+11
11909184,2.1e+11
11909185,2.1e+11
11909186,2.1e+11
11909187,2.1e+11
11909188,2.1e+11
11909189,1.93e+11
11909190,1.86e+11
11909191,1.91e+11
11909192,246428571429
11909193,2.47e+11
11909194,1e+09
11909195,2.28e+11
11909196,2.11e+11
11909197,2.1e+11
11909198,1e+09
11909199,2.31e+11
11909200,3.01e+10
11909201,2.43e+11
11909202,2.31e+11
11909203,2.14e+11
11909204,2.1e+11
11909205,211000001459
11909207,2.1e+11
11909208,2.1e+11
11909209,2.42e+11
11909210,2.1e+11
11909211,2.05e+11
11909212,2e+11
11909213,1.771e+11
11909214,2.3e+11
11909215,2.35e+11
11909216,2.3e+11
11909217,2.1e+11
11909218,1.72e+11
11909219,1.672e+11
11909220,1.73e+11
11909221,2.2e+11
11909222,210000000098
11909223,2.1e+11
11909224,1.9e+11
11909225,1.65e+11
11909226,1.62e+11
11909227,1e+09
11909229,1.56e+11
11909231,2.09e+11
11909232,1.55e+11
11909233,1.51e+11
11909234,1.5e+11
11909235,1.48e+11
11909236,1.42e+11
11909237,1.42e+11
11909238,1.4036e+11
11909239,1.4e+11
11909240,2.2e+11
11909241,1.9e+11
11909242,2.1e+11
11909243,1.78e+11
11909244,1.65e+11
11909245,1.6e+11
11909246,1.5e+11
11909247,1.44e+11
11909248,1.35e+11
11909249,1.54e+11
11909250,1e+09
11909251,1.55e+11
11909252,2.19e+11
11909253,1.81e+11
11909254,1.705e+11
11909255,1.7e+11
11909256,197142857143
11909257,1.62e+11
11909258,1.55e+11
11909259,1.55e+11
11909260,1.65e+11
11909261,1.65e+11
11909262,1.65e+11
11909263,1.55e+11
11909264,1.98e+11
11909265,1.65e+11
11909266,1.55e+11
11909267,136000001459
11909268,1.65e+11
11909269,1.58e+11
11909270,1e+09
11909271,1.4e+11
11909272,1.81e+11
11909273,1.6e+11
11909274,1.4e+11
11909275,1.81e+11
11909276,2.08e+11
11909277,1.815e+11
11909278,1.65e+11
11909280,1.41e+11
11909281,1.98e+11
11909282,1.65e+11
11909283,134000001347
11909284,1.98e+11
11909285,1.815e+11
11909286,1.69e+11
11909287,1.65e+11
11909288,1.8e+11
11909289,1.65e+11
11909290,1.65e+11
11909291,1.64e+11
11909292,1.32e+11
11909293,1.83e+11
11909294,1.65e+11
11909295,1.305e+11
